Time,LeftFeedback_ForceFrontOuter,LeftFeedback_ForceFrontInner,LeftFeedback_ForceRear,LeftFeedback_ImuQuatX,LeftFeedback_ImuQuatY,LeftFeedback_ImuQuatZ,LeftFeedback_ImuQuatW,LeftFeedback_ImuAccelX,LeftFeedback_ImuAccelY,LeftFeedback_ImuAccelZ,LeftFeedback_ImuRateX,LeftFeedback_ImuRateY,LeftFeedback_ImuRateZ,LeftFeedback_VelocityCmdRear,LeftFeedback_VelocityCmdFront,LeftFeedback_SkateFault,LeftFeedback_PositionFiltRear,LeftFeedback_PositionFiltFront,LeftFeedback_VelocityFiltRear,LeftFeedback_VelocityFiltFront,LeftFeedback_DeadManEnable,LeftFeedback_ControllerTargetRear,LeftFeedback_ControllerTargetFront,LeftFeedback_SkateMode,LeftFeedback_DebugInt1,LeftFeedback_DebugInt2,LeftFeedback_DebugInt3,LeftFeedback_DebugInt4,LeftFeedback_DebugFloat1,LeftFeedback_DebugFloat2,RightFeedback_ForceFrontOuter,RightFeedback_ForceFrontInner,RightFeedback_ForceRear,RightFeedback_ImuQuatX,RightFeedback_ImuQuatY,RightFeedback_ImuQuatZ,RightFeedback_ImuQuatW,RightFeedback_ImuAccelX,RightFeedback_ImuAccelY,RightFeedback_ImuAccelZ,RightFeedback_ImuRateX,RightFeedback_ImuRateY,RightFeedback_ImuRateZ,RightFeedback_VelocityCmdRear,RightFeedback_VelocityCmdFront,RightFeedback_SkateFault,RightFeedback_PositionFiltRear,RightFeedback_PositionFiltFront,RightFeedback_VelocityFiltRear,RightFeedback_VelocityFiltFront,RightFeedback_DeadManEnable,RightFeedback_ControllerTargetRear,RightFeedback_ControllerTargetFront,RightFeedback_SkateMode,RightFeedback_DebugInt1,RightFeedback_DebugInt2,RightFeedback_DebugInt3,RightFeedback_DebugInt4,RightFeedback_DebugFloat1,RightFeedback_DebugFloat2,LeftCommand_CommandTarget,RightCommand_CommandTarget,NormalizedForce_LeftNormalFrontOuter,NormalizedForce_LeftNormalFrontInner,NormalizedForce_LeftNormalRear,NormalizedForce_RightNormalFrontOuter,NormalizedForce_RightNormalFrontInner,NormalizedForce_RightNormalRear,NormalizedForce_RightNormalTotal,NormalizedForce_LeftNormalTotal,NormalizedForce_NormalTotal,PoundsValues_LeftForceFrontOuter,PoundsValues_LeftForceFrontInner,PoundsValues_LeftForceRear,PoundsValues_RightForceFrontOuter,PoundsValues_RightForceFrontInner,PoundsValues_RightForceRear,PoundsValues_RightTotal,PoundsValues_LeftTotal,PoundsValues_Total,CentreOfMassKinect_X,CentreOfMassKinect_Y,CentreOfMassKinect_Z,HipLeft_X,HipLeft_Y,HipLeft_Z,HipRight_X,HipRight_Y,HipRight_Z,FootLeft_X,FootLeft_Y,FootLeft_Z,FootRight_X,FootRight_Y,FootRight_Z,UserPositionOffset
0.169574499130249,403,388,49,1394,-1309,29724,-435,-0.041741780936718,0.323231339454651,1.120246052742,2.19989585876465,1.46718657016754,-6.57318162918091,-0.134207189083099,-0.127328887581825,0,-26055.22265625,-25854.06640625,-326.6201171875,-340.996826171875,0,-331,-331,10,964,6092,10000,27136,-1214.56787109375,-1447.59765625,336,369,546,-117,-24542,16875,491,-0.100706323981285,0.010731041431427,0.936018288135529,0.432168006896973,1.87325739860535,6.86379718780518,0.142787337303162,0.14796282351017,0,25867.875,25679.556640625,310.89892578125,302.200073242188,0,331,331,10,1012,6096,9988,15640,1100.89172363281,1095.04858398438,331.132598876953,331.132598876953,0.206984534859657,0.223790839314461,0,0.180734917521477,0.133394628763199,0.344894886016846,0.65902441740036,0.430775374174118,1.08979976177216,40.4760894775391,43.762580871582,-39.6991004943848,35.3429412841797,26.0854873657227,67.4446334838867,128.873062133789,44.5395698547363,173.412628173828,-0.256648905046913,0.257214981952759,0.039026966749329,-0.244961600561945,0.413171993732756,0.0332638545007651,-0.377690334010754,0.218943814541194,0.0455965563987987,-0.606447358133761,0.30072793215602,-0.920829727360793,-0.192251598503425,0.0879864916970175,-0.945379832768442,0.311325967286349
0.178888559341431,399,378,44,1405,-1305,29723,-442,0.0148313753306866,0.289337903261185,1.0945657491684,16.5258255004883,-7.20885610580444,14.8422555923462,-0.132095173001289,-0.127833217382431,0,-26058.54296875,-25857.51953125,-330.150756835938,-340.043243408203,0,-331,-331,10,956,6152,10044,27137,-1215.41711425781,-1438.55444335938,343,366,550,-117,-24542,16875,491,-0.100706323981285,0.010731041431427,0.936018288135529,0.432168006896973,1.87325739860535,6.86379718780518,0.143465295433998,0.148142665624619,0,25870.994140625,25682.583984375,310.031097412109,302.259582519531,0,331,331,10,960,6116,10000,15640,1121.86059570313,1123.7890625,331.457275390625,331.457275390625,0.206984534859657,0.223790839314461,0,0.180734917521477,0.133394628763199,0.344894886016846,0.65902441740036,0.430775374174118,1.08979976177216,40.4760894775391,43.762580871582,-39.6991004943848,35.3429412841797,26.0854873657227,67.4446334838867,128.873062133789,44.5395698547363,173.412628173828,-0.253420240648719,0.249191570917221,0.0425579036399602,-0.251281365669954,0.404321323546247,0.040505622709844,-0.37786407022553,0.20318029461581,0.0548548425597036,-0.609428550000341,0.302800110536559,-0.916224247660261,-0.221794089171996,0.0928836705501975,-0.943259362924741,0.311325967286349
0.188925504684448,394,374,48,1405,-1305,29723,-442,0.0148313753306866,0.289337903261185,1.0945657491684,16.5258255004883,-7.20885610580444,14.8422555923462,-0.128896832466125,-0.127966985106468,0,-26061.849609375,-25860.91015625,-335.425994873047,-339.711395263672,0,-331,-331,10,976,6156,10000,27137,-1210.99108886719,-1429.84301757813,342,386,551,-127,-24522,16904,483,0.0713041052222252,-0.194561868906021,0.983360290527344,9.00031280517578,-0.948346436023712,-3.98231482505798,0.144544765353203,0.148625299334526,0,25874.65625,25686.13671875,308.513061523438,301.819946289063,0,331,331,10,888,5876,10736,15641,1144.34753417969,1152.96911621094,331.457275390625,331.457275390625,0.194451346993446,0.19613490998745,0,0.184510737657547,0.169797524809837,0.350060254335403,0.704368531703949,0.390586256980896,1.0949547290802,36.9111709594727,37.4138832092285,-39.4793281555176,36.0813064575195,33.2041206359863,68.4547271728516,137.740158081055,34.8457260131836,172.585876464844,-0.253420240648719,0.249191570917221,0.0425579036399602,-0.251281365669954,0.404321323546247,0.040505622709844,-0.37786407022553,0.20318029461581,0.0548548425597036,-0.609428550000341,0.302800110536559,-0.916224247660261,-0.221794089171996,0.0928836705501975,-0.943259362924741,0.314572717947742
0.198986530303955,325,357,49,1413,-1290,29723,-459,0.0719596147537231,0.241010114550591,1.02886927127838,-4.23537349700928,8.31092166900635,-18.5555000305176,-0.126544252038002,-0.127828672528267,0,-26065.783203125,-25864.89453125,-339.243927001953,-339.831512451172,0,-331,-331,10,812,5884,10544,27138,-1202.74719238281,-1421.01147460938,347,403,555,-122,-24512,16918,501,0.238964170217514,-0.140315607190132,0.845997273921967,-2.42840456962585,-5.10564994812012,10.9534473419189,0.145959734916687,0.149644732475281,0,25877.416015625,25688.8203125,306.461517333984,300.502105712891,0,331,331,10,1060,6104,10024,15642,1168.88598632813,1183.46704101563,331.457275390625,331.457275390625,0.194451346993446,0.19613490998745,0,0.184510737657547,0.169797524809837,0.350060254335403,0.704368531703949,0.390586256980896,1.0949547290802,36.9111709594727,37.4138832092285,-39.4793281555176,36.0813064575195,33.2041206359863,68.4547271728516,137.740158081055,34.8457260131836,172.585876464844,-0.253420240648719,0.249191570917221,0.0425579036399602,-0.251281365669954,0.404321323546247,0.040505622709844,-0.37786407022553,0.20318029461581,0.0548548425597036,-0.609428550000341,0.302800110536559,-0.916224247660261,-0.221794089171996,0.0928836705501975,-0.943259362924741,0.314572717947742
0.208977460861206,340,348,43,1413,-1290,29723,-459,0.0719596147537231,0.241010114550591,1.02886927127838,-4.23537349700928,8.31092166900635,-18.5555000305176,-0.124914757907391,-0.127282738685608,0,-26069.359375,-25868.4921875,-341.824432373047,-340.621154785156,0,-331,-331,10,784,5912,10576,27138,-1191.92272949219,-1411.39038085938,351,413,556,-122,-24512,16918,501,0.238964170217514,-0.140315607190132,0.845997273921967,-2.42840456962585,-5.10564994812012,10.9534473419189,0.14535591006279,0.150802537798882,0,25880.4765625,25691.845703125,307.758422851563,298.972778320313,0,331,331,10,1100,6156,10024,15642,1192.12756347656,1215.49426269531,331.588012695313,331.588012695313,0.110137224197388,0.170883864164352,0,0.189545169472694,0.211888372898102,0.355225652456284,0.756659209728241,0.28102108836174,1.03768026828766,21.5374736785889,33.4165534973145,-39.2595596313477,37.0657997131348,41.4350395202637,69.4648284912109,147.965667724609,15.6944694519043,163.660125732422,-0.250020868547889,0.244547802845093,0.0545055950208886,-0.266656298678648,0.407179177227234,0.0616013670514411,-0.365104210724995,0.188051595452574,0.0652829420527017,-0.634232442687227,0.309605256243226,-0.892433507136345,-0.205368046940503,0.0929030084590516,-0.93865529728437,0.315880254701822
0.218912601470947,307,260,41,1351,-1319,29723,-563,-0.0932556539773941,0.157600373029709,1.00752055644989,-0.749902725219727,2.9378137588501,-4.00088167190552,-0.123989515006542,-0.127195924520493,0,-26072.896484375,-25872.0078125,-343.213836669922,-340.645263671875,0,-331,-331,10,784,5704,10352,27139,-1179.70886230469,-1401.7451171875,352,409,560,-122,-24493,16945,525,0.183469295501709,-0.116611868143082,0.873946785926819,-4.81365013122559,2.12532591819763,8.89729976654053,0.146475672721863,0.152424708008766,0,25883.505859375,25694.78515625,306.202117919922,296.697937011719,0,331,331,10,936,5948,9988,15643,1216.92541503906,1249.79638671875,331.588012695313,331.588012695313,0.110137224197388,0.170883864164352,0,0.189545169472694,0.211888372898102,0.355225652456284,0.756659209728241,0.28102108836174,1.03768026828766,21.5374736785889,33.4165534973145,-39.2595596313477,37.0657997131348,41.4350395202637,69.4648284912109,147.965667724609,15.6944694519043,163.660125732422,-0.250020868547889,0.244547802845093,0.0545055950208886,-0.266656298678648,0.407179177227234,0.0616013670514411,-0.365104210724995,0.188051595452574,0.0652829420527017,-0.634232442687227,0.309605256243226,-0.892433507136345,-0.205368046940503,0.0929030084590516,-0.93865529728437,0.315880254701822
0.228958368301392,300,208,46,1351,-1319,29723,-563,-0.0932556539773941,0.157600373029709,1.00752055644989,-0.749902725219727,2.9378137588501,-4.00088167190552,-0.122563295066357,-0.127569630742073,0,-26076.513671875,-25875.59765625,-345.410736083984,-339.911041259766,0,-331,-331,10,852,5856,10512,27139,-1165.29809570313,-1392.83410644531,357,393,565,-122,-24493,16945,525,0.183469295501709,-0.116611868143082,0.873946785926819,-4.81365013122559,2.12532591819763,8.89729976654053,0.146276921033859,0.153555661439896,0,25886.6328125,25697.80078125,306.835418701172,295.259765625,0,331,331,10,1076,5988,10004,15643,1241.08996582031,1285.53662109375,331.588012695313,331.588012695313,0.0896283835172653,0.0542480312287807,0,0.195838212966919,0.21871392428875,0.360391020774841,0.774943172931671,0.143876418471336,0.918819546699524,17.5269432067871,10.6082715988159,-41.0177230834961,38.2964096069336,42.7697830200195,70.4749221801758,151.541122436523,-12.8825063705444,138.658615112305,-0.250020868547889,0.244547802845093,0.0545055950208886,-0.266656298678648,0.407179177227234,0.0616013670514411,-0.365104210724995,0.188051595452574,0.0652829420527017,-0.634232442687227,0.309605256243226,-0.892433507136345,-0.205368046940503,0.0929030084590516,-0.93865529728437,0.315880254701822
0.242132425308228,278,148,50,1346,-1326,29723,-583,0.0434559360146523,0.199037477374077,1.03296828269959,-12.2361869812012,11.2979412078857,-31.3967437744141,-0.123769231140614,-0.127476185560226,0,-26080.087890625,-25879.111328125,-343.247741699219,-339.954833984375,0,-331,-331,10,816,5700,10392,27140,-1153.05029296875,-1383.87927246094,363,427,567,-162,-24466,16983,557,0.0097804581746459,-0.0692982524633408,1.10615384578705,-14.0176734924316,-13.3292436599731,6.86500024795532,0.147172540426254,0.155574634671211,0,25890.26171875,25701.27734375,305.659484863281,292.377593994141,0,331,331,10,796,5908,10644,15644,1266.43041992188,1324.15905761719,331.588012695313,331.588012695313,0.0565863586962223,0,0,0.209682911634445,0.239190548658371,0.367622554302216,0.816496014595032,0.0565863586962223,0.873082399368286,17.5269432067871,10.6082715988159,-41.0177230834961,38.2964096069336,42.7697830200195,70.4749221801758,151.541122436523,-12.8825063705444,138.658615112305,-0.250020868547889,0.244547802845093,0.0545055950208886,-0.266656298678648,0.407179177227234,0.0616013670514411,-0.365104210724995,0.188051595452574,0.0652829420527017,-0.634232442687227,0.309605256243226,-0.892433507136345,-0.205368046940503,0.0929030084590516,-0.93865529728437,0.315880254701822
0.249377489089966,261,118,53,1284,-1391,29722,-618,0.0182630755007267,0.172234520316124,1.12199378013611,16.920051574707,12.9609479904175,-3.13406181335449,-0.12444905936718,-0.128061324357986,0,-26083.091796875,-25882.09765625,-341.977478027344,-338.881103515625,0,-331,-331,10,872,6084,10020,27141,-1142.07275390625,-1375.99816894531,362,434,571,-162,-24466,16983,557,0.0097804581746459,-0.0692982524633408,1.10615384578705,-14.0176734924316,-13.3292436599731,6.86500024795532,0.147639572620392,0.156486093997955,0,25892.859375,25703.771484375,305.203552246094,291.354064941406,0,331,331,10,932,5884,9440,15644,1292.22680664063,1363.80493164063,331.863525390625,331.863525390625,0.0565863586962223,0,0,0.209682911634445,0.239190548658371,0.367622554302216,0.816496014595032,0.0565863586962223,0.873082399368286,11.0655336380005,-15.7270669937134,-39.0397872924805,41.0037574768066,46.7740173339844,71.8890609741211,159.666839599609,-43.7013206481934,115.965507507324,-0.249283916719886,0.240585464874359,0.0559826893443448,-0.260899666716259,0.39883865271817,0.0641955536699531,-0.376371032470248,0.18979827342759,0.0735519958892529,-0.604741722399823,0.304884188421198,-0.897799582258657,-0.22095573918983,0.10728401657101,-0.936733365027761,0.318635349593253
0.259520530700684,262,63,51,1240,-1405,29722,-675,-0.022742971777916,0.222262397408485,1.15423476696014,1.01382040977478,8.2453784942627,-6.31473159790039,-0.125534683465958,-0.128827109932899,0,-26086.482421875,-25885.4296875,-340.054901123047,-337.523254394531,0,-331,-331,10,848,5948,10024,27142,-1133.01782226563,-1369.47485351563,369,447,572,-190,-24428,17035,624,0.229497373104095,-0.0715200379490852,0.992865562438965,1.33435273170471,8.5769100189209,15.1608915328979,0.147250652313232,0.157356560230255,0,25895.794921875,25706.576171875,306.162231445313,290.410675048828,0,331,331,10,1032,6124,10048,15645,1317.06457519531,1404.39428710938,331.863525390625,331.863525390625,0.0565863586962223,0,0,0.209682911634445,0.239190548658371,0.367622554302216,0.816496014595032,0.0565863586962223,0.873082399368286,11.0655336380005,-15.7270669937134,-39.0397872924805,41.0037574768066,46.7740173339844,71.8890609741211,159.666839599609,-43.7013206481934,115.965507507324,-0.249283916719886,0.240585464874359,0.0559826893443448,-0.260899666716259,0.39883865271817,0.0641955536699531,-0.376371032470248,0.18979827342759,0.0735519958892529,-0.604741722399823,0.304884188421198,-0.897799582258657,-0.22095573918983,0.10728401657101,-0.936733365027761,0.318635349593253
